I[2019-10-14|22:00:05.809] starting ABCI with Tendermint                module=main 
E[2019-10-14|23:49:00.048] dialing failed (attempts: 8): dial tcp [2a05:d014:c32:e843:4012:6dc:35be:d93]:26656: connect: network is unreachable module=pex addr=e2969f4700ab685f7e9007f1b398818f111e9c56@[2a05:d014:c32:e843:4012:6dc:35be:d93]:26656
E[2019-10-14|23:49:00.810] dialing failed (attempts: 1): incompatible: Peer is on a different network. Got cosmoshub-2, expected cosmoshub-3-testnet module=pex addr=ba3bacc714817218562f743178228f23678b2873@5.83.160.108:26656
E[2019-10-14|23:49:31.048] dialing failed (attempts: 11): dial tcp 34.254.194.249:26656: i/o timeout module=pex addr=6c4f135cef2661ae93ea2bd4890bca6856db8714@34.254.194.249:26656
E[2019-10-14|23:50:00.153] dialing failed (attempts: 3): auth failure: secret conn failed: read tcp 172.19.79.3:52186->211.192.161.41:56656: read: connection reset by peer module=pex addr=36586a259b9c63085c191180a287ebd6848df775@211.192.161.41:56656
E[2019-10-14|23:50:01.049] dialing failed (attempts: 6): dial tcp 100.96.33.27:26656: i/o timeout module=pex addr=8a867b55c6db6d27620f20362ad780319f60e433@100.96.33.27:26656
E[2019-10-14|23:50:31.048] dialing failed (attempts: 2): dial tcp 35.201.147.145:46656: i/o timeout module=pex addr=c1e8118119674bd71f028d6ff1ac2c0aade50d97@35.201.147.145:46656
E[2019-10-14|23:50:31.049] dialing failed (attempts: 5): dial tcp 18.218.78.71:26656: i/o timeout module=pex addr=d1e2009fca5cce6878b7c01b07ffebd57d3c76f3@18.218.78.71:26656
E[2019-10-14|23:51:01.048] dialing failed (attempts: 8): dial tcp 100.96.4.3:26656: i/o timeout module=pex addr=69dd13ec7692e862ab57e685c49966ed7990b72d@100.96.4.3:26656
E[2019-10-14|23:51:01.049] dialing failed (attempts: 5): dial tcp 100.96.33.23:26656: i/o timeout module=pex addr=45d98817644aca7b244849a7136384e9e4049041@100.96.33.23:26656
E[2019-10-14|23:51:30.048] dialing failed (attempts: 2): dial tcp [2a05:d014:c32:e843:c5c6:dd4:7257:f71e]:26656: connect: network is unreachable module=pex addr=1cb12afd68934d23e8edf56fa68c225df164e63d@[2a05:d014:c32:e843:c5c6:dd4:7257:f71e]:26656
E[2019-10-14|23:51:31.049] dialing failed (attempts: 3): dial tcp 100.96.4.190:26656: i/o timeout module=pex addr=b225f029057dcd514d8db061ea636dffe567e694@100.96.4.190:26656
E[2019-10-14|23:52:01.048] dialing failed (attempts: 1): dial tcp 3.122.248.36:26656: i/o timeout module=pex addr=491f4eb7d195349e09af55495f1631e5a9b91928@3.122.248.36:26656
E[2019-10-14|23:52:01.657] dialing failed (attempts: 3): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=055a315b20c847813535d7c2b4cedba5756e3d79@207.180.204.112:26656
E[2019-10-14|23:52:31.048] dialing failed (attempts: 7): dial tcp 3.120.248.247:26677: i/o timeout module=pex addr=238780c89bc1bac58c1554f570d3fb97e3941b78@3.120.248.247:26677
E[2019-10-14|23:52:31.048] dialing failed (attempts: 7): dial tcp 100.96.53.21:26656: i/o timeout module=pex addr=258e116291637a11a2910f4273d325d1eb4c3073@100.96.53.21:26656
E[2019-10-14|23:53:01.048] dialing failed (attempts: 4): dial tcp 100.96.40.37:26656: i/o timeout module=pex addr=8ada2444275056483c8bbc937837035957964274@100.96.40.37:26656
E[2019-10-14|23:53:01.048] dialing failed (attempts: 9): dial tcp 3.17.160.173:26656: i/o timeout module=pex addr=4a9cc83c80900028b38523f52eb905c62ba69e14@3.17.160.173:26656
E[2019-10-14|23:53:31.048] dialing failed (attempts: 4): dial tcp 13.58.247.2:26656: i/o timeout module=pex addr=990acc85cb9a976b6cca6236e26caa870734e78f@13.58.247.2:26656
E[2019-10-14|23:53:31.048] dialing failed (attempts: 7): dial tcp 35.201.178.152:26656: i/o timeout module=pex addr=bd9d1ad3afc0d516c1d2221b2a4627ac2b421483@35.201.178.152:26656
E[2019-10-14|23:54:00.432] dialing failed (attempts: 9): dial tcp 51.38.113.59:26656: connect: connection refused module=pex addr=5e13a96357d7326b1eff969ef8d96da39896327d@51.38.113.59:26656
E[2019-10-14|23:54:01.048] dialing failed (attempts: 8): dial tcp 100.96.54.6:26656: i/o timeout module=pex addr=51bf44cf343b850fad2fbbcd8469e2b65dcbc76f@100.96.54.6:26656
E[2019-10-14|23:54:31.048] dialing failed (attempts: 8): dial tcp 100.96.11.5:26656: i/o timeout module=pex addr=d9b62217fb27b61dc2f7bc0f849738937c0ce0b2@100.96.11.5:26656
E[2019-10-14|23:54:31.048] dialing failed (attempts: 11): dial tcp 54.213.146.252:26656: i/o timeout module=pex addr=fd7c78c54636abef96f3537762f422b3fb9f0614@54.213.146.252:26656
E[2019-10-14|23:55:01.024] dialing failed (attempts: 7): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=ae9cdb48aae0b62cc21720087d16f79a33e776da@80.71.57.38:26656
E[2019-10-14|23:55:31.048] dialing failed (attempts: 7): dial tcp 3.15.199.167:26656: i/o timeout module=pex addr=72285d02b2ba63f757b9f935513bd5962663b7c9@3.15.199.167:26656
E[2019-10-14|23:56:31.048] dialing failed (attempts: 9): dial tcp 100.96.4.3:26656: i/o timeout module=pex addr=69dd13ec7692e862ab57e685c49966ed7990b72d@100.96.4.3:26656
E[2019-10-14|23:57:00.318] dialing failed (attempts: 3): dial tcp 91.205.173.168:26656: connect: connection refused module=pex addr=3028c6ee9be21f0d34be3e97a59b093e15ec0658@91.205.173.168:26656
E[2019-10-14|23:57:01.048] dialing failed (attempts: 2): dial tcp 35.202.24.200:26656: i/o timeout module=pex addr=289673e4aab1edec9e8eaeaf6caf5a57e0a1400a@35.202.24.200:26656
E[2019-10-14|23:57:31.048] dialing failed (attempts: 5): dial tcp 34.254.251.180:26656: i/o timeout module=pex addr=a51822c40e6f5bf4313387997eeb747d2fc4076f@34.254.251.180:26656
E[2019-10-14|23:57:31.049] dialing failed (attempts: 4): dial tcp 34.70.8.225:26656: i/o timeout module=pex addr=160d66514dfc4e7f990f307ff8234df27a144926@34.70.8.225:26656
E[2019-10-14|23:58:00.048] dialing failed (attempts: 9): dial tcp [2a05:d014:c32:e843:4012:6dc:35be:d93]:26656: connect: network is unreachable module=pex addr=e2969f4700ab685f7e9007f1b398818f111e9c56@[2a05:d014:c32:e843:4012:6dc:35be:d93]:26656
E[2019-10-14|23:58:30.947] dialing failed (attempts: 6): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=35b9658ca14dd4908b37f327870cbd5007ee06f1@116.203.146.149:26656
E[2019-10-14|23:58:31.048] dialing failed (attempts: 3): dial tcp 18.219.150.39:26656: i/o timeout module=pex addr=b5f662929b1b8a91bf0960a081cb8ec376423119@18.219.150.39:26656
E[2019-10-14|23:59:01.048] dialing failed (attempts: 6): dial tcp 18.224.135.3:26656: i/o timeout module=pex addr=3f56edc78db48923591b8628491f4ac2f69ec66c@18.224.135.3:26656
E[2019-10-14|23:59:01.049] dialing failed (attempts: 1): dial tcp 167.86.104.33:26666: i/o timeout module=pex addr=24256a6d3cd392e7044c85b660a4044ff08f9455@167.86.104.33:26666
E[2019-10-14|23:59:30.764] dialing failed (attempts: 5): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=5977d063efa60574f995b68014969ff4c7a844a7@159.89.125.186:26656
E[2019-10-14|23:59:31.048] dialing failed (attempts: 10): dial tcp 13.113.22.115:26656: i/o timeout module=pex addr=86699184cd6e132e7723f9426effd0d8cef56dfb@13.113.22.115:26656
E[2019-10-15|00:00:01.048] dialing failed (attempts: 11): dial tcp 18.203.234.98:26656: i/o timeout module=pex addr=dd072e431afd96ac9abe0f0f14311666c946c96b@18.203.234.98:26656
E[2019-10-15|00:00:01.049] dialing failed (attempts: 6): dial tcp 100.96.10.2:26656: i/o timeout module=pex addr=58e18bd9f66101c34441ebc5890d5aeab917ae26@100.96.10.2:26656
E[2019-10-15|00:00:31.048] dialing failed (attempts: 6): dial tcp 100.96.54.222:26656: i/o timeout module=pex addr=3d4bc316872e37aeb5bbf01be536a28bf82e1288@100.96.54.222:26656
E[2019-10-15|00:00:31.048] dialing failed (attempts: 3): dial tcp 13.250.239.168:26656: i/o timeout module=pex addr=a73ed88a6c436d9a1172271918c72e4630a5a5ee@13.250.239.168:26656
E[2019-10-15|00:01:01.048] dialing failed (attempts: 3): dial tcp 100.96.33.22:26656: i/o timeout module=pex addr=fc1145c3ef2885744cc2363c224cb0ebe60e6ca7@100.96.33.22:26656
E[2019-10-15|00:01:01.049] dialing failed (attempts: 8): dial tcp 34.245.10.43:26656: i/o timeout module=pex addr=76f6f11dab21d40d5fe0855ced42752f96ccad4f@34.245.10.43:26656
E[2019-10-15|00:01:30.048] dialing failed (attempts: 3): dial tcp [2a05:d014:c32:e843:d8d0:4f91:9bfc:d2de]:26656: connect: network is unreachable module=pex addr=255400de849aa4495df8414b9041337a557cbb3c@[2a05:d014:c32:e843:d8d0:4f91:9bfc:d2de]:26656
E[2019-10-15|00:01:31.049] dialing failed (attempts: 9): dial tcp 34.245.213.251:26656: i/o timeout module=pex addr=21af4f26c619289a6dc6064422b2d35fae79cd34@34.245.213.251:26656
E[2019-10-15|00:02:01.048] dialing failed (attempts: 2): dial tcp 100.96.53.133:26656: i/o timeout module=pex addr=f888e001f4dcf6bc14c4febed9791b6993b2fc8d@100.96.53.133:26656
E[2019-10-15|00:02:01.048] dialing failed (attempts: 2): dial tcp 100.96.20.86:26656: i/o timeout module=pex addr=f39bfbabf0171b9bb6b2d3b331aa00c321ec44d4@100.96.20.86:26656
E[2019-10-15|00:02:31.048] dialing failed (attempts: 10): dial tcp 3.14.253.59:26656: i/o timeout module=pex addr=5f86a79901774e0f183472a4204775cdf3767e09@3.14.253.59:26656
E[2019-10-15|00:02:31.048] dialing failed (attempts: 3): dial tcp 35.201.147.145:46656: i/o timeout module=pex addr=c1e8118119674bd71f028d6ff1ac2c0aade50d97@35.201.147.145:46656
E[2019-10-15|00:03:31.100] dialing failed (attempts: 2): incompatible: Peer is on a different network. Got cosmoshub-2, expected cosmoshub-3-testnet module=pex addr=ba3bacc714817218562f743178228f23678b2873@5.83.160.108:26656
E[2019-10-15|00:04:00.740] dialing failed (attempts: 5): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=c0dcf3e5da1e9f5a696a7ff7c2594263190f97cf@54.80.187.25:26656
E[2019-10-15|00:04:01.048] dialing failed (attempts: 2): dial tcp 54.199.201.115:26656: i/o timeout module=pex addr=6147ee469daf87537658da1aa6971c94c6602ed8@54.199.201.115:26656
E[2019-10-15|00:04:31.048] dialing failed (attempts: 5): dial tcp 100.96.6.4:26656: i/o timeout module=pex addr=65c31e4a70a537e7ea5898838f6579d7f9275522@100.96.6.4:26656
E[2019-10-15|00:05:01.048] dialing failed (attempts: 7): dial tcp 100.96.10.2:26656: i/o timeout module=pex addr=cdfc46116b1ecaf4ee0c7abfd4abbc03acedeaee@100.96.10.2:26656
E[2019-10-15|00:05:30.345] dialing failed (attempts: 10): dial tcp 51.38.113.59:26656: connect: connection refused module=pex addr=5e13a96357d7326b1eff969ef8d96da39896327d@51.38.113.59:26656
E[2019-10-15|00:05:31.049] dialing failed (attempts: 3): dial tcp 100.96.32.2:26656: i/o timeout module=pex addr=79e6c059ea3f85d2ce50123b6258c17810a0ea63@100.96.32.2:26656
E[2019-10-15|00:06:01.048] dialing failed (attempts: 8): dial tcp 104.197.51.143:26656: i/o timeout module=pex addr=6be0856f6365559fdc2e9e97a07d609f754632b0@104.197.51.143:26656
E[2019-10-15|00:06:30.988] dialing failed (attempts: 1): incompatible: Peer is on a different network. Got cosmoshub-2, expected cosmoshub-3-testnet module=pex addr=2626942148fd39830cb7a3acccb235fab0332d86@173.212.199.36:26656
E[2019-10-15|00:06:31.048] dialing failed (attempts: 10): dial tcp 100.96.4.3:26656: i/o timeout module=pex addr=39e2edca636237f2463313906bbbd0fcf8bc1a35@100.96.4.3:26656
E[2019-10-15|00:07:01.048] dialing failed (attempts: 3): dial tcp 100.96.53.133:26656: i/o timeout module=pex addr=a12c6ce008c80fb92f6f70a5db0f838492084d41@100.96.53.133:26656
E[2019-10-15|00:07:01.049] dialing failed (attempts: 4): dial tcp 100.96.54.207:26656: i/o timeout module=pex addr=d02e89b545d6267ee8e6b2e562dbdf0fe343bead@100.96.54.207:26656
E[2019-10-15|00:07:31.048] dialing failed (attempts: 5): dial tcp 54.171.196.213:26656: i/o timeout module=pex addr=425aa8bba9d07b744733707a2e217fb4f12c2d1d@54.171.196.213:26656
E[2019-10-15|00:08:01.048] dialing failed (attempts: 8): dial tcp 52.15.152.8:26656: i/o timeout module=pex addr=28ea1d368873ec31309ef1970f80b57d2c9a2d18@52.15.152.8:26656
E[2019-10-15|00:08:01.048] dialing failed (attempts: 7): dial tcp 18.224.135.3:26656: i/o timeout module=pex addr=3f56edc78db48923591b8628491f4ac2f69ec66c@18.224.135.3:26656
E[2019-10-15|00:08:31.048] dialing failed (attempts: 11): dial tcp 54.154.189.123:26656: i/o timeout module=pex addr=c16e53c8be43c91ead0b1b8c7a5d465207d108fc@54.154.189.123:26656
E[2019-10-15|00:08:31.049] dialing failed (attempts: 4): dial tcp 18.219.106.252:26656: i/o timeout module=pex addr=47f01b4f8f25c74d536f44369509ff6411aa1abd@18.219.106.252:26656
E[2019-10-15|00:09:01.048] dialing failed (attempts: 8): dial tcp 3.15.199.167:26656: i/o timeout module=pex addr=23e5890ca522aa0b3a9028d5edc7f00e64d979ce@3.15.199.167:26656
E[2019-10-15|00:09:31.304] dialing failed (attempts: 2): incompatible: Peer is on a different network. Got cosmoshub-2, expected cosmoshub-3-testnet module=pex addr=2626942148fd39830cb7a3acccb235fab0332d86@173.212.199.36:26656
E[2019-10-15|00:10:00.048] dialing failed (attempts: 3): dial tcp [2a05:d014:c32:e843:9407:dba9:51c2:648]:26656: connect: network is unreachable module=pex addr=29f844d0fe98a9eb6634e75008f8bc5d7b3ebf56@[2a05:d014:c32:e843:9407:dba9:51c2:648]:26656
E[2019-10-15|00:10:01.049] dialing failed (attempts: 8): dial tcp 3.120.248.247:26677: i/o timeout module=pex addr=238780c89bc1bac58c1554f570d3fb97e3941b78@3.120.248.247:26677
E[2019-10-15|00:10:31.048] dialing failed (attempts: 2): dial tcp 167.86.104.33:26666: i/o timeout module=pex addr=24256a6d3cd392e7044c85b660a4044ff08f9455@167.86.104.33:26666
E[2019-10-15|00:10:31.048] dialing failed (attempts: 11): dial tcp 100.96.53.75:26656: i/o timeout module=pex addr=ab872ebd48b020667b4d24b736f00ef3d53013c7@100.96.53.75:26656
E[2019-10-15|00:11:01.048] dialing failed (attempts: 8): dial tcp 100.96.10.2:26656: i/o timeout module=pex addr=cdfc46116b1ecaf4ee0c7abfd4abbc03acedeaee@100.96.10.2:26656
E[2019-10-15|00:11:30.048] dialing failed (attempts: 4): dial tcp [2a05:d014:c32:e843:6acd:57d1:610e:bb25]:26656: connect: network is unreachable module=pex addr=4297cbaf959b0d64d89851a0bf52c0160134efc5@[2a05:d014:c32:e843:6acd:57d1:610e:bb25]:26656
E[2019-10-15|00:11:31.049] dialing failed (attempts: 4): dial tcp 18.221.82.191:26656: i/o timeout module=pex addr=5c092770dd6a509aa9fb80229891f26c5d5a820d@18.221.82.191:26656
E[2019-10-15|00:12:00.048] dialing failed (attempts: 3): dial tcp [2a05:d014:c32:e844:6483:4667:287:3b71]:26656: connect: network is unreachable module=pex addr=b9958dd58066e1dadb96376619fafc6fe316daf2@[2a05:d014:c32:e844:6483:4667:287:3b71]:26656
E[2019-10-15|00:12:01.049] dialing failed (attempts: 10): dial tcp 34.245.213.251:26656: i/o timeout module=pex addr=4e5dc9e8491c94723b18da3fc66e39249c8367b9@34.245.213.251:26656
E[2019-10-15|00:12:31.048] dialing failed (attempts: 12): dial tcp 3.123.75.1:26656: i/o timeout module=pex addr=7ab65f299c05a2e1e87080d627cb76d9ece9287a@3.123.75.1:26656
E[2019-10-15|00:13:01.048] dialing failed (attempts: 8): dial tcp 34.252.187.224:26656: i/o timeout module=pex addr=ae3173b2e7e126f9609ac7feef6c001150a8671b@34.252.187.224:26656
E[2019-10-15|00:13:01.048] dialing failed (attempts: 12): dial tcp 100.96.11.2:26656: i/o timeout module=pex addr=8c00b94a4b56b1800093fce328648446c9ff1cbf@100.96.11.2:26656
E[2019-10-15|00:13:30.048] dialing failed (attempts: 3): dial tcp [2a05:d014:c32:e842:8ef5:da57:b7ba:d9ba]:26656: connect: network is unreachable module=pex addr=511442bf71821d0e1676014e91232857aa589cf4@[2a05:d014:c32:e842:8ef5:da57:b7ba:d9ba]:26656
E[2019-10-15|00:13:30.048] dialing failed (attempts: 1): dial tcp [2a05:d014:c32:e843:2827:7c3a:3e7:c515]:26656: connect: network is unreachable module=pex addr=e6ddf68123b81d3d5bac7cb23bfa39c12a6427e5@[2a05:d014:c32:e843:2827:7c3a:3e7:c515]:26656
E[2019-10-15|00:14:01.048] dialing failed (attempts: 5): dial tcp 13.229.186.224:26656: i/o timeout module=pex addr=03a7f9a91d5cbc49efbe4b940a5885a6cc439524@13.229.186.224:26656
E[2019-10-15|00:14:31.048] dialing failed (attempts: 5): dial tcp 100.96.54.207:26656: i/o timeout module=pex addr=d02e89b545d6267ee8e6b2e562dbdf0fe343bead@100.96.54.207:26656
E[2019-10-15|00:15:00.048] dialing failed (attempts: 5): dial tcp [2a05:d014:c32:e842:7dcd:e65d:5fe3:478d]:26656: connect: network is unreachable module=pex addr=1cc6baf81fda03aac3fcdc1d276e6496d7085ffc@[2a05:d014:c32:e842:7dcd:e65d:5fe3:478d]:26656
E[2019-10-15|00:15:31.048] dialing failed (attempts: 8): dial tcp 35.201.178.152:26656: i/o timeout module=pex addr=bd9d1ad3afc0d516c1d2221b2a4627ac2b421483@35.201.178.152:26656
E[2019-10-15|00:16:01.048] dialing failed (attempts: 5): dial tcp 13.58.247.2:26656: i/o timeout module=pex addr=990acc85cb9a976b6cca6236e26caa870734e78f@13.58.247.2:26656
E[2019-10-15|00:16:01.048] dialing failed (attempts: 7): dial tcp 18.220.88.236:26656: i/o timeout module=pex addr=0b14fd448b1c041903d16578bd4ca2d576423e51@18.220.88.236:26656
E[2019-10-15|00:16:31.048] dialing failed (attempts: 9): dial tcp 100.96.54.6:26656: i/o timeout module=pex addr=18226d9388f73ea13c912637331f25a42d5a3390@100.96.54.6:26656
E[2019-10-15|00:16:31.227] dialing failed (attempts: 3): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=95952a84f9342264744d5e3c5bdeafc51de80b53@149.202.43.78:26656
E[2019-10-15|00:17:00.960] dialing failed (attempts: 1): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=eafb06dfe6317f67f65e56e60054299cd3e0daef@178.63.143.33:26656
E[2019-10-15|00:17:01.048] dialing failed (attempts: 6): dial tcp 34.254.251.180:26656: i/o timeout module=pex addr=a51822c40e6f5bf4313387997eeb747d2fc4076f@34.254.251.180:26656
E[2019-10-15|00:17:30.805] dialing failed (attempts: 7): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=bc2116ad26f9a27db0ac0782617331c8bc6da388@45.77.218.219:26656
E[2019-10-15|00:18:00.881] dialing failed (attempts: 4): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=a64962e791e38b1081e7d898370782bdb163a0df@167.86.113.9:36656
E[2019-10-15|00:18:31.047] dialing failed (attempts: 8): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=ae9cdb48aae0b62cc21720087d16f79a33e776da@80.71.57.38:26656
E[2019-10-15|00:19:00.048] dialing failed (attempts: 4): dial tcp [2a05:d014:c32:e843:9407:dba9:51c2:648]:26656: connect: network is unreachable module=pex addr=29f844d0fe98a9eb6634e75008f8bc5d7b3ebf56@[2a05:d014:c32:e843:9407:dba9:51c2:648]:26656
E[2019-10-15|00:19:01.049] dialing failed (attempts: 9): dial tcp 52.15.152.8:26656: i/o timeout module=pex addr=e5ed092bcb222546412644f94b822631ff50e2cd@52.15.152.8:26656
E[2019-10-15|00:19:30.228] dialing failed (attempts: 3): dial tcp 149.28.93.250:26656: connect: no route to host module=pex addr=10dedcd3bc042045a4142391224a9e502ef8a753@149.28.93.250:26656
E[2019-10-15|00:19:31.049] dialing failed (attempts: 6): dial tcp 52.34.145.12:26656: i/o timeout module=pex addr=bb9b5b58e3648b4e00707c2ba824440c4685ae21@52.34.145.12:26656
E[2019-10-15|00:20:00.737] dialing failed (attempts: 3): incompatible: Peer is on a different network. Got cosmoshub-2, expected cosmoshub-3-testnet module=pex addr=ba3bacc714817218562f743178228f23678b2873@5.83.160.108:26656
E[2019-10-15|00:20:01.049] dialing failed (attempts: 8): dial tcp 34.241.12.222:26656: i/o timeout module=pex addr=9afe1904903cd3d462a7f071e2affaca7f5cbe15@34.241.12.222:26656
E[2019-10-15|00:20:30.048] dialing failed (attempts: 8): dial tcp [2a05:d014:c32:e842:89a7:f680:480c:9536]:26656: connect: network is unreachable module=pex addr=11cf0c6ac0f7ee5f26886c536f07cc69bd5781fa@[2a05:d014:c32:e842:89a7:f680:480c:9536]:26656
E[2019-10-15|00:20:31.048] dialing failed (attempts: 8): dial tcp 54.234.150.78:26656: i/o timeout module=pex addr=da6f8f6f26312b3670b3b7ae58084c02596ee4a3@54.234.150.78:26656
